5.9999999999999998E-2	0.77000000000000002	0.52000000000000002	1.0
0.11	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.11	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.27000000000000002	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.20000000000000001	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.29999999999999999	0.77000000000000002	0.52000000000000002	1.0
0.93000000000000005	0.77000000000000002	0.52000000000000002	1.0
0.83999999999999997	0.77000000000000002	0.52000000000000002	0.89000000000000001
0.83999999999999997	0.77000000000000002	0.52000000000000002	0.89000000000000001
0.83999999999999997	0.77000000000000002	0.52000000000000002	0.89000000000000001
0.91000000000000003	0.77000000000000002	0.93000000000000005	0.85999999999999999
0.91000000000000003	0.77000000000000002	0.93000000000000005	0.85999999999999999
0.38	0.85999999999999999	0.72999999999999998	1.0
0.27000000000000002	0.77000000000000002	0.65000000000000002	0.85999999999999999
0.42999999999999999	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.20000000000000001	0.77000000000000002	0.52000000000000002	0.85999999999999999
5.9999999999999998E-2	0.01	0.01	0.85999999999999999
0.27000000000000002	0.77000000000000002	0.91000000000000003	0.85999999999999999
0.67000000000000004	0.77000000000000002	0.78000000000000003	0.85999999999999999
0.42999999999999999	0.96999999999999997	0.96999999999999997	0.85999999999999999
0.83999999999999997	0.97999999999999998	0.93999999999999995	0.85999999999999999
0.46999999999999997	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.11	0.94999999999999996	0.96999999999999997	0.85999999999999999
0.20000000000000001	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.93000000000000005	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.14999999999999999	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.83999999999999997	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.83999999999999997	0.85999999999999999	0.67000000000000004	0.85999999999999999
0.11	0.81999999999999995	0.65000000000000002	0.85999999999999999
0.42999999999999999	0.77000000000000002	0.84999999999999998	0.85999999999999999
0.67000000000000004	0.77000000000000002	0.78000000000000003	0.85999999999999999
0.29999999999999999	0.77000000000000002	0.91000000000000003	0.85999999999999999
0.38	1.0	0.96999999999999997	0.85999999999999999
0.64000000000000001	0.77000000000000002	0.78000000000000003	0.85999999999999999
0.69999999999999996	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.79000000000000004	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.93000000000000005	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.29999999999999999	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.46999999999999997	0.96999999999999997	0.89000000000000001	0.85999999999999999
0.55000000000000004	0.77000000000000002	0.93999999999999995	0.85999999999999999
0.69999999999999996	0.77000000000000002	0.84999999999999998	0.85999999999999999
0.79000000000000004	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.83999999999999997	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.69999999999999996	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.96999999999999997	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.46999999999999997	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.69999999999999996	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.79000000000000004	0.77000000000000002	0.52000000000000002	0.85999999999999999
1.0	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.38	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.55000000000000004	0.81999999999999995	0.65000000000000002	0.85999999999999999
0.72999999999999998	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.76000000000000001	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.94999999999999996	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.58999999999999997	0.77000000000000002	0.65000000000000002	0.85999999999999999
0.20000000000000001	0.81999999999999995	0.65000000000000002	0.85999999999999999
0.11	0.77000000000000002	0.52000000000000002	0.85999999999999999
0.42999999999999999	0.77000000000000002	0.65000000000000002	0.85999999999999999
0.46999999999999997	0.77000000000000002	0.65000000000000002	0.85999999999999999
0.76000000000000001	0.77000000000000002	0.95999999999999996	0.85999999999999999
0.88	0.97999999999999998	0.93000000000000005	0.85999999999999999
0.94999999999999996	0.77000000000000002	0.52000000000000002	0.85999999999999999
